post_id,community
1933124135875494240,BPD
1933125008915566945,BPD
1933165004762841259,BPD
1933180881239241089,BPD
1933193783220256789,BPD
1933233567565250698,BPD
1933261777950695903,BPD
1933304247178965501,BPD
1935489017962692630,BPD
1935513281600626975,BPD
1935513374491607430,BPD
1935513870753480896,BPD
1935514533810086291,BPD
1935557815130849729,BPD
1935558932228874669,BPD
1935560768944054694,BPD
1935641034953793634,BPD
1935641039546483145,BPD
1935641043845681642,BPD
1935641047759028541,BPD
1935641051517059353,BPD
1935641055472333243,BPD
1935641059243032864,BPD
1935641063164912055,BPD
1935641067015340370,BPD
1935653713474945522,BPD
1935663924260540655,BPD
1935672696685166711,BPD
1935672699717566701,BPD
1935672843250892903,BPD
1935672846342074524,BPD
1935672849403990233,BPD
1935683667478671566,BPD
1935694648875598277,BPD
1935798116575535145,BPD
1938041133361467445,BPD
1938173115772944782,BPD
1938179739161632956,BPD
1938219646454268108,BPD
1938224882975686984,BPD
1938259008508297710,BPD
1938304642934301037,BPD
1938306038228521003,BPD
1938306150924951764,BPD
1938356473072898542,BPD
1897557736558137849,BPD
1897573870963437678,BPD
1897597511390449697,BPD
1897711839493894241,BPD
1897736850900435185,BPD
1897787561919365249,BPD
1899986074161582319,BPD
1900035368147177764,BPD
1900035746263654676,BPD
1900036217439137904,BPD
1900036655005745654,BPD
1900038595181674557,BPD
1900039331990974543,BPD
1900040047358841306,BPD
1900111384014176698,BPD
1900111960676458689,BPD
1900154375474909196,BPD
1900200494661849407,BPD
1900200599943016600,BPD
1900213168946717109,BPD
1900295539708604469,BPD
1900328133766820176,BPD
1902514295818350936,BPD
1902741020296524087,BPD
1902741866690253163,BPD
1902782931615223812,BPD
1902790115484660075,BPD
1902795445052776483,BPD
1902795450471551088,BPD
1902857426765844833,BPD
1902860035002188275,BPD
1902862526087360582,BPD
1902862992729153893,BPD
1902863103999594549,BPD
1902864299539751117,BPD
1902870266214027728,BPD
1905065117659586917,BPD
1905098086071861300,BPD
1905098811065741764,BPD
1905117296063823953,BPD
1905118668272394393,BPD
1905208235042222155,BPD
1905234076287578521,BPD
1905249096996188647,BPD
1905279427069562895,BPD
1905280107742175266,BPD
1905281406370218066,BPD
1905301813126922662,BPD
1905307719025774669,BPD
1917776964758429920,BPD
1917801015925170332,BPD
1917816398497165724,BPD
1917822380082356335,BPD
1917822384242876663,BPD
1917822388139446636,BPD
1917822395387163095,BPD
1917822398943859162,BPD
1917823162609283225,BPD
1917823706837180705,BPD
1917824676103086089,BPD
1917851690293751857,BPD
1917855436050440463,BPD
1917855888997490774,BPD
1917857808856305988,BPD
1917861505673855114,BPD
1917926447877857522,BPD
1917926687003595076,BPD
1917926693949341811,BPD
1917926702484795809,BPD
1917926712870076804,BPD
1917926718192431270,BPD
1917926724081197429,BPD
1917926730787872903,BPD
1917953966450651354,BPD
1917973042895990786,BPD
1917985564676243622,BPD
1917988386192712139,BPD
1918017511087329392,BPD
1918035588692799519,BPD
1918036131620262378,BPD
1918036950147006475,BPD
1918048040793063514,BPD
1918052367812952172,BPD
1918075257115820084,BPD
1920285940041367838,BPD
1920338464450482494,BPD
1920340631458652518,BPD
1920341449268162817,BPD
1920384289293681049,BPD
1920411486297395365,BPD
1920430382270353887,BPD
1920435328021643297,BPD
1920435332182393040,BPD
1920435336070467677,BPD
1920435340499722688,BPD
1920435344387838005,BPD
1920435348263379336,BPD
1920435352180793377,BPD
1920480987344961896,BPD
1920527191021858829,BPD
1920528260271648920,BPD
1920586115615961147,BPD
1920627310018859176,BPD
1920627869576741272,BPD
1922851724940730404,BPD
1922876226508616163,BPD
1922894987680772406,BPD
1922906660898501104,BPD
1922936864446525735,BPD
1922938763925135603,BPD
1922939330420469870,BPD
1922945914475315619,BPD
1922959324441198709,BPD
1923007649353761179,BPD
1923011561246888153,BPD
1923011793477071019,BPD
1923029009291501575,BPD
1923029517435535580,BPD
1923042668227010948,BPD
1923042682466619473,BPD
1923075739638784499,BPD
1923079675091263834,BPD
1923089711066734988,BPD
1923117899004150035,BPD
1923118241532055936,BPD
1923150296366162158,BPD
1925358687469580640,BPD
1925382311916290200,BPD
1925473825690468477,BPD
1925571767268966659,BPD
1925575818643722507,BPD
1925580581825372290,BPD
1925580721806070164,BPD
1925581400834515144,BPD
1925581721874895031,BPD
1925587777623667000,BPD
1925587946423431189,BPD
1925588420815991141,BPD
1925600203014304042,BPD
1925611139691327781,BPD
1925611552394121548,BPD
1925671375718568114,BPD
1927883767156216271,BPD
1927884661314707903,BPD
1927887476930052569,BPD
1927887480138736024,BPD
1927889920346980825,BPD
1927897666198941861,BPD
1927909319183352073,BPD
1927912645320974465,BPD
1927917119330492480,BPD
1927917123445096542,BPD
1927922413456498703,BPD
1927954354427891893,BPD
1927954669969539577,BPD
1927955370514739611,BPD
1928025065162932523,BPD
1928035141131051084,BPD
1928035604979163635,BPD
1928035791218889020,BPD
1928036007397462092,BPD
1928041991817805909,BPD
1928042821426069707,BPD
1928049554164748422,BPD
1928049680706940969,BPD
1928071039075885261,BPD
1928078624663425216,BPD
1928091271706341456,BPD
1928096551705952658,BPD
1928098806890889497,BPD
1928105810288132425,BPD
1928134640780349665,BPD
1928143894694310065,BPD
1928150397811622188,BPD
1928178746604814780,BPD
1928183330257650073,BPD
1928186358977192198,BPD
1986384452344250755,BPD
1986384585522094474,BPD
1986404124930322523,BPD
1986404129665937799,BPD
1986404133901844532,BPD
1986404138461397064,BPD
1986404142751924383,BPD
1986404146828677518,BPD
1986404150800773275,BPD
1986450539962363953,BPD
1986471572270379056,BPD
1986477299726745763,BPD
1986477304080449817,BPD
1986477307792359856,BPD
1986477311458169261,BPD
1986477936761778299,BPD
1986477941836939611,BPD
1986477946656416134,BPD
1986477951416730013,BPD
1986503875600200182,BPD
1986504090587729945,BPD
1986552223082635770,BPD
1986563542452215816,BPD
1989080634065842324,BPD
1989113643997561187,BPD
1991300534062420133,BPD
1991300537795465527,BPD
1991300541297598975,BPD
1991300545806557216,BPD
1991300806583181433,BPD
1991300810450325978,BPD
1991300814451691618,BPD
1991300818889502859,BPD
1991305266097430783,BPD
1991581002993696997,BPD
1991632576260239458,BPD
1994027387185414527,BPD
1973559033564111133,BPD
1973697764883157163,BPD
1973709855098548319,BPD
1973714492577235064,BPD
1973764021586473034,BPD
1973764025126412374,BPD
1973764028196638872,BPD
1973765801535779098,BPD
1973765806648700958,BPD
1973765810645766540,BPD
1973784028802326590,BPD
1973863895501791401,BPD
1973887892406890872,BPD
1973887896043315598,BPD
1976098188709798211,BPD
1976184669071974732,BPD
1976211964591284277,BPD
1976224598182986044,BPD
1976283933072646360,BPD
1976357701706973554,BPD
1976382037293662423,BPD
1976395646811898126,BPD
1976395651257942241,BPD
1976395655309623420,BPD
1976395659361275931,BPD
1976396043769217075,BPD
1976396048060104936,BPD
1976396052107493509,BPD
1978625276381655337,BPD
1978705618169983283,BPD
1978811080190112111,BPD
1978844831167189202,BPD
1978844834187170264,BPD
1978844837450285441,BPD
1978845192829444153,BPD
1978845195845226949,BPD
1978845199653576890,BPD
1978900092674257247,BPD
1978900500771656027,BPD
1981295470057054307,BPD
1981374689541763316,BPD
1981393312188665961,BPD
1981393315074584828,BPD
1981393928399310902,BPD
1981393932253843748,BPD
1981393935634403375,BPD
1981461026735362505,BPD
1981466281283924294,BPD
1981502799075533279,BPD
1983736679111462923,BPD
1983750824083026266,BPD
1983895239661171024,BPD
1983903439101849888,BPD
1983931049097752897,BPD
1983933891376226666,BPD
1983937048684696054,BPD
1983988889607139644,BPD
1984012369492898147,BPD
1963407236077650249,BPD
1963407363568025729,BPD
1963407598599676395,BPD
1963407849746219277,BPD
1963408001613660221,BPD
1963408575667343849,BPD
1963461398110883874,BPD
1963494281475231963,BPD
1963521615011950836,BPD
1963585704018997356,BPD
1963600019329532383,BPD
1963620427881701587,BPD
1963625934981849225,BPD
1963645091580633379,BPD
1963645095170748568,BPD
1963645099222688163,BPD
1963645103978983435,BPD
1963645511539597578,BPD
1963645515100238126,BPD
1963645518833209772,BPD
1963662217099804774,BPD
1963725602671734831,BPD
1963729189183373493,BPD
1965992268537495951,BPD
1966032341781860562,BPD
1966188343923814705,BPD
1966190663084445720,BPD
1966215092586037312,BPD
1966290094245163215,BPD
1968496890883748327,BPD
1968596272052326805,BPD
1968597028654489871,BPD
1968597728365031494,BPD
1968613251479994538,BPD
1968670436209631610,BPD
1968670440517251517,BPD
1968670444694667520,BPD
1968670448956092780,BPD
1968693243782021514,BPD
1968701107011559617,BPD
1968705022088061197,BPD
1968735946339209408,BPD
1968792408063095239,BPD
1968797607565709360,BPD
1971013377649713197,BPD
1971118036410302711,BPD
1971242831155974628,BPD
1971253906496946595,BPD
1971288839974158763,BPD
1906880081114632316,BPD
1906902582393442676,BPD
1906961010830827906,BPD
1906963999888978077,BPD
1907080051079918048,BPD
1907182461412331884,BPD
1907198238030971000,BPD
1907200448345301379,BPD
1909443418444775624,BPD
1909445161416872317,BPD
1909449561938293013,BPD
1909452257936232756,BPD
1909458377895198830,BPD
1909526255826858187,BPD
1909541655507620142,BPD
1909542272263217281,BPD
1909543682828550625,BPD
1909544231980368264,BPD
1909544774454980813,BPD
1909545983538573700,BPD
1909546559819207052,BPD
1909547070652137869,BPD
1909547672672813176,BPD
1909556419013075202,BPD
1909560891797807358,BPD
1909562446957732211,BPD
1909565326750068810,BPD
1909565915282145536,BPD
1909572318453449166,BPD
1909573770450173960,BPD
1909574073782247449,BPD
1909575509044089233,BPD
1909584327312109611,BPD
1909584332374913058,BPD
1909584339483926820,BPD
1909584344571662631,BPD
1909584349340508387,BPD
1909584353518112959,BPD
1909584357683081329,BPD
1909584365203398776,BPD
1909584370408497544,BPD
1909584374611558823,BPD
1909584379065844085,BPD
1909587055283167650,BPD
1909589628664848572,BPD
1909589849641714061,BPD
1909597709389934651,BPD
1909624222688682121,BPD
1909657148960780713,BPD
1909663072286896305,BPD
1909663573434843472,BPD
1909676328426648009,BPD
1909676421322322294,BPD
1909699520247521488,BPD
1909700199640973336,BPD
1909700825586229541,BPD
1909702197698314675,BPD
1909722279031742720,BPD
1909723612669788234,BPD
1909724506999972338,BPD
1912024626802143278,BPD
1912028864940753091,BPD
1912034188582146335,BPD
1912064311272362264,BPD
1912076543532192040,BPD
1912077306027511933,BPD
1912078957626732547,BPD
1912093481767481853,BPD
1912096907259683051,BPD
1912098330823229676,BPD
1912112948782252532,BPD
1912115088326009056,BPD
1912116474019184975,BPD
1912116737052430745,BPD
1912121439609561307,BPD
1912145118473211951,BPD
1912178433657815215,BPD
1912184341662232829,BPD
1912190244054790276,BPD
1912190750621577620,BPD
1912191675402768851,BPD
1912191908790620227,BPD
1912196330232889556,BPD
1912198816448512268,BPD
1912201547825705402,BPD
1912202787267412201,BPD
1912205970656162092,BPD
1912206021076058590,BPD
1912212000685408501,BPD
1912219506681970755,BPD
1912236815412826382,BPD
1912238309461438597,BPD
1912239284284977373,BPD
1912240334186111382,BPD
1912241663193252067,BPD
1912246977594601774,BPD
1912249099363258526,BPD
1912249555187634378,BPD
1912266215990480944,BPD
1912280282356416756,BPD
1912285879235715531,BPD
1914469909506973810,BPD
1914480181659451555,BPD
1914481487107227840,BPD
1914488090527150211,BPD
1914503270107664877,BPD
1914512390881792273,BPD
1914513342615507119,BPD
1914522570314916020,BPD
1914524777420554638,BPD
1914525890253308254,BPD
1914536853849440400,BPD
1914540306864787867,BPD
1914549560514646437,BPD
1914553283185705466,BPD
1914553670320201953,BPD
1914555029484191788,BPD
1914558902756159776,BPD
1914563394172014929,BPD
1914565716331683890,BPD
1914567055426117847,BPD
1914568241134924128,BPD
1914569534297514328,BPD
1914572709134037117,BPD
1914572846472323089,BPD
1914573327684821193,BPD
1914573656019066977,BPD
1914576409768452576,BPD
1914576687460745294,BPD
1914577000502534614,BPD
1914579743678071013,BPD
1914584073965543432,BPD
1914593060328980893,BPD
1914602983662239871,BPD
1914606208922550340,BPD
1914616578215141663,BPD
1914616741323313337,BPD
1914625708808167510,BPD
1914648899823743353,BPD
1914651133458399306,BPD
1914656367039688762,BPD
1914656949100073168,BPD
1914666702417055915,BPD
1914667558491267088,BPD
1914668061405139306,BPD
1914673671588794643,BPD
1914678176292184320,BPD
1914680399050973425,BPD
1914680923464909065,BPD
1914689018006040968,BPD
1914690568975774184,BPD
1914695039378170070,BPD
1914731694604628026,BPD
1914732061165838384,BPD
1914732639719686654,BPD
1914733468212486192,BPD
1914740170135625819,BPD
1914741610241507615,BPD
1914743173525737544,BPD
1914743294652752353,BPD
1914743851291685060,BPD
1914750322641084512,BPD
1914753822146113557,BPD
1914759352772133049,BPD
1914766012106277082,BPD
1914766562801934765,BPD
1914766958119281002,BPD
1914770466121892160,BPD
1914779543010971927,BPD
1914781056542368245,BPD
1914781547019850223,BPD
1914788223332589765,BPD
1914788574261575851,BPD
1914801853692600809,BPD
1914809483899048241,BPD
1914809492304285971,BPD
1914823225583755383,BPD
1914829116018217107,BPD
1917017063425773572,BPD
1917017713916121207,BPD
1917017873501020310,BPD
1917025409322881465,BPD
1917027668866015509,BPD
1917034942657106304,BPD
1917038776800489608,BPD
1917038960968188410,BPD
1917042052375728515,BPD
1917057116805992645,BPD
1917060317919519215,BPD
1917060515576037571,BPD
1917075815361302749,BPD
1917077407930147068,BPD
1917093472030626019,BPD
1917113820666888594,BPD
1917115814081073426,BPD
1917117172729401850,BPD
1917118601045123153,BPD
1917120875431948599,BPD
1917179540452880476,BPD
1917196835652772200,BPD
1917206541331042411,BPD
1917210284072030357,BPD
1917248859211804758,BPD
1917284392852168944,BPD
1917295360470310972,BPD
1917321238654951847,BPD
1952545272505987554,BPD
1952557445517300115,BPD
1952562181998039170,BPD
1952572093016494291,BPD
1952573653146563012,BPD
1952582178157510879,BPD
1952582196629303604,BPD
1952620581964394924,BPD
1952649523605450753,BPD
1952650406162583879,BPD
1952691852437815792,BPD
1952693009478258977,BPD
1952712608634515827,BPD
1952727109752828215,BPD
1952814838243381250,BPD
1952855366535983169,BPD
1955081822330642753,BPD
1955114829330411809,BPD
1955114974109368432,BPD
1955115135623688405,BPD
1955115325155856487,BPD
1955115683689144353,BPD
1955115811439309000,BPD
1955145341491106224,BPD
1955174654282256640,BPD
1955234251537793052,BPD
1955244225131368877,BPD
1955260403925017079,BPD
1955262126399861167,BPD
1955264035332530526,BPD
1955267452318683398,BPD
1955268773507719189,BPD
1955271529954005176,BPD
1955273287816069596,BPD
1955288289436401962,BPD
1955293090853310528,BPD
1955293379757052020,BPD
1955319970436370730,BPD
1955321132766134619,BPD
1955321136473842163,BPD
1955321140999516501,BPD
1955321830731878591,BPD
1955325660890550642,BPD
1955342367197942147,BPD
1955343400347091416,BPD
1955344708353302767,BPD
1955347486530265552,BPD
1955419021777490025,BPD
1957594985693323432,BPD
1957622847578210431,BPD
1957623086829683196,BPD
1957638514247401515,BPD
1957743442697810090,BPD
1957778519611658510,BPD
1957799389688107189,BPD
1957809235393212425,BPD
1957833328070959333,BPD
1957836572650349024,BPD
1957849896142111219,BPD
1957851200134512977,BPD
1957859180116635733,BPD
1957885434932945003,BPD
1957890873968193809,BPD
1957891272582263033,BPD
1957911120791875914,BPD
1960133759594041595,BPD
1960134448751550807,BPD
1960144279063687657,BPD
1960247046532628508,BPD
1960288696353091754,BPD
1960296458785030601,BPD
1960342304020935126,BPD
1960342776932905157,BPD
1960343127333519812,BPD
1960409733707522085,BPD
1960435951404245257,BPD
1995741060811636851,BPD
1995757354537595338,BPD
1995757357935071247,BPD
1995757361353420830,BPD
1995757611094794382,BPD
1995757614374764729,BPD
1995757617499480135,BPD
1995870648862998765,BPD
1995888912485544439,BPD
1995890857426260429,BPD
1995891324793327847,BPD
1995891329650270252,BPD
1995891335065219560,BPD
1995966076937797891,BPD
1995971830491087061,BPD
1998355386173104219,BPD
1998356901671870925,BPD
1998360137933935012,BPD
1998424664159424891,BPD
1998424667829494133,BPD
1998424671348498936,BPD
1998424999343059281,BPD
1998425002606268825,BPD
1998431579010388205,BPD
1998488228450414820,BPD
2000748394168434776,BPD
2000749165886702047,BPD
2000966818140496178,BPD
2001000203487469884,BPD
2001038734880632976,BPD
2003521725175419159,BPD
2005891980291690762,BPD
2005933969129251025,BPD
2006050362776535504,BPD
2006050365699964955,BPD
2006050368833122565,BPD
2006051725132849233,BPD
2006051728479658349,BPD
2006051731554152799,BPD
2006100122258579778,BPD
2018553435692708134,BPD
2018725608243523643,BPD
2018725611112468812,BPD
2018725995524624723,BPD
2018725999551357373,BPD
2018771573923094929,BPD
2018771648921407762,BPD
1886745452806037982,BPD
1886796603664601364,BPD
1886797187583013028,BPD
1886797449198756141,BPD
1886797738676744538,BPD
1886797963160084686,BPD
1886798186968150354,BPD
1886798633581924853,BPD
1886798858799480980,BPD
1886799021152289099,BPD
1886799228145484258,BPD
1886799515056808309,BPD
2021019480391045471,BPD
2021180269441454313,BPD
2021286017559372251,BPD
2021291783326453793,BPD
2021312256068227163,BPD
1889184222105022954,BPD
1889334916296688035,BPD
1889345709138206931,BPD
1889353546505544050,BPD
1889356002178343338,BPD
1889359601306329210,BPD
1889362890391437781,BPD
1889418952477987109,BPD
1891768901727371765,BPD
1891828399242358831,BPD
1891882020940185766,BPD
1891883874239529229,BPD
1891890758107660427,BPD
1891936328759095340,BPD
1891936656187424908,BPD
1891954528351596589,BPD
1894245142141264238,BPD
1894252655557345595,BPD
1894253636194116078,BPD
1894254493396537459,BPD
1894255741185224864,BPD
1894256261333467455,BPD
1894284105761571223,BPD
1894306078889845024,BPD
2008336371568496919,BPD
2008336495807967340,BPD
2008337217362554960,BPD
2008338529772851594,BPD
2008338806060044534,BPD
2008339002030539026,BPD
2008515476532719767,BPD
2008632352767873244,BPD
2008632356194685090,BPD
2008632359193543068,BPD
2008633794119545053,BPD
2008633797122671080,BPD
2008633800201207947,BPD
2008639136509403463,BPD
2010889936803955058,BPD
2011078623554396439,BPD
2011081308198343095,BPD
2011109352737030287,BPD
2011115513770881183,BPD
2011123507262832750,BPD
2011222670302642437,BPD
2011223347926089900,BPD
2013672220791357835,BPD
2013703693204328745,BPD
2013703697017057477,BPD
2013703700825383038,BPD
2013703703979549007,BPD
2013704416591843447,BPD
2013704420807086303,BPD
2013704424498016564,BPD
2013704428511965594,BPD
2015962682990399626,BPD
2015971464847999208,BPD
2016013858553340116,BPD
2016013922164212203,BPD
2016076951555809337,BPD
2016151409411150283,BPD
2016175917349916841,BPD
2016216173222785101,BPD
2016216176532074750,BPD
2016216481852268973,BPD
2016216484863738364,BPD
2016216488537985433,BPD
2016238922913694082,BPD
1939848589192114386,BPD
1939848857854021970,BPD
1939848960257999008,BPD
1939879401082028345,BPD
1939879405566009423,BPD
1939934271096967376,BPD
1939980410781343998,BPD
1939980839208563137,BPD
1939991475124638019,BPD
1939992574225264659,BPD
1939992759823114683,BPD
1939993075696161004,BPD
1939993258588782625,BPD
1940017216243568723,BPD
1940026946135437779,BPD
1940028996340641999,BPD
1940029985550401946,BPD
1940035506479235145,BPD
1940035622267199871,BPD
1940036943162626048,BPD
1940037184691871927,BPD
1940040790564028900,BPD
1940041571690541412,BPD
1940041847113498703,BPD
1940043805375234065,BPD
1940067502052000034,BPD
1940079638237077708,BPD
1940079848397185151,BPD
1940106733235630082,BPD
1940139180140691630,BPD
1940141793678696913,BPD
1940145343645302806,BPD
1940153610903413221,BPD
1940193373450838488,BPD
1940193378127483042,BPD
1942378893677085080,BPD
1942396187346137156,BPD
1942502390390784136,BPD
1942503137354605009,BPD
1942503930656874651,BPD
1942504614059798960,BPD
1942504987084362131,BPD
1942507790167105682,BPD
1942512256409108519,BPD
1942522292279599306,BPD
1942634010309746688,BPD
1942634013534920891,BPD
1942634095714132259,BPD
1942634098939363725,BPD
1942634506348822816,BPD
1942634510363025924,BPD
1942643483149283718,BPD
1942666483420598525,BPD
1942678530728358124,BPD
1942697940516024399,BPD
1942699043882205542,BPD
1942700729590026599,BPD
1942700900717347315,BPD
1942701572171198773,BPD
1942705717598736389,BPD
1942713263172579678,BPD
1942722846880370880,BPD
1942723676182323259,BPD
1942726223563743517,BPD
1942728400432451840,BPD
1942733268224208972,BPD
1942733302500131316,BPD
1944913999633518667,BPD
1944961181091029497,BPD
1945012524979519571,BPD
1945031998499594428,BPD
1945082438524236150,BPD
1945091208679756004,BPD
1945094144210149666,BPD
1945094527280099635,BPD
1945190099978686756,BPD
1945212024423661776,BPD
1945216223219794403,BPD
1945249516870836699,BPD
1945250307077808465,BPD
1945263226674946048,BPD
1945264500573155548,BPD
1947471964156952748,BPD
1947507774843179518,BPD
1947507975993606297,BPD
1947509872431419537,BPD
1947545783995343056,BPD
1947550685341401426,BPD
1947592756123009114,BPD
1947616346272825406,BPD
1947657744208855387,BPD
1947659018824257665,BPD
1947772792411459875,BPD
1947782396872692183,BPD
1947799834142130451,BPD
1950040254339072307,BPD
1950058332431020274,BPD
1950058336457560366,BPD
1950059001372151885,BPD
1950059005755195605,BPD
1950059572250480678,BPD
1950093649368301759,BPD
1950136290537586915,BPD
1950140300875149460,BPD
1950143173700862267,BPD
1950146716713242912,BPD
1950148151702130837,BPD
1950148264449257839,BPD
1950148605358039431,BPD
1950160767812059492,BPD
1950235674776338656,BPD
1950239203557773710,BPD
1950241384495018178,BPD
1950241991100350584,BPD
1950242929378791514,BPD
1950258375499116747,BPD
1950287662989935093,BPD
1950294147039977649,BPD
1950299973687578809,BPD
1950300027475443821,BPD
1950303149287231883,BPD
1950303483296371009,BPD
1929694575419183115,BPD
1929731360648056902,BPD
1929764181588254924,BPD
1929767067021881849,BPD
1929772459231707473,BPD
1929777578362982666,BPD
1929779517633008024,BPD
1929781265244262557,BPD
1929785054705733879,BPD
1929810299827175894,BPD
1929838060314722734,BPD
1929846998321996232,BPD
1929849947316539853,BPD
1929881829659591162,BPD
1929881898450313619,BPD
1929882063043260574,BPD
1929882688380346569,BPD
1929883868376580223,BPD
1929891757296124306,BPD
1929901834736406597,BPD
1929901838582571072,BPD
1929901841933869423,BPD
1929901844983083428,BPD
1929901848544031154,BPD
1929901851404611853,BPD
1929901854340579380,BPD
1929909348890825073,BPD
1929918707783835731,BPD
1929948129354240026,BPD
1929948444870705378,BPD
1929948533844549706,BPD
1929951486089281756,BPD
1929973418125820093,BPD
1929976495746756939,BPD
1929976611660501047,BPD
1930036437551853913,BPD
1932228020850352452,BPD
1932228647299039284,BPD
1932229978151584057,BPD
1932257490680324434,BPD
1932264696049958918,BPD
1932269223885345207,BPD
1932269606162354229,BPD
1932274679747637415,BPD
1932280640700842257,BPD
1932311501249077583,BPD
1932315898221928920,BPD
1932366969967137223,BPD
1932367012887437499,BPD
1932373874135666942,BPD
1932384141108199431,BPD
1932384435271524796,BPD
1932395375345975532,BPD
1932398569551536387,BPD
1932403580218081787,BPD
1932413774633541911,BPD
1932414071279898888,BPD
1932415077056979282,BPD
1932430900941443125,BPD
1932435659026788842,BPD
1932445756343914752,BPD
1932482640814227893,BPD
1932513413303030187,BPD
1932519965732524105,BPD
1932526978076135707,BPD
1932528782994211171,BPD
1932531143808856485,BPD
1932543417487110451,BPD
1932553270175682889,BPD
1932576188213629007,BPD
1934776074271117524,BPD
1934777602339705217,BPD
1934824558025957826,BPD
1934867703363235854,BPD
1934888113844756920,BPD
1934898912701129165,BPD
1934902251434463460,BPD
1934906564260905201,BPD
1934908354813431966,BPD
1934927478104973742,BPD
1934930705118601550,BPD
1934932003578630159,BPD
1934933168445854110,BPD
1934981628993921264,BPD
1935043380599197722,BPD
1935043459032780985,BPD
1935054550160814574,BPD
1935055609499468233,BPD
1935061115475554522,BPD
1935067589287244274,BPD
1935104608428298328,BPD
1937307840714014842,BPD
1937345510790336721,BPD
1937406720663314882,BPD
1937459564359651806,BPD
1937479622876176677,BPD
1937502117159202875,BPD
1937505002882249176,BPD
1937539830080242140,BPD
1937540024586605015,BPD
1937550099560956251,BPD
1937562098743247235,BPD
1937566235354403192,BPD
1937591438273118225,BPD
1937614576855531944,BPD
1937626809031332139,BPD
1937647259761496564,BPD
1937647617087013130,BPD
1896721023325855812,BPD
1896857747364397367,BPD
1899275666912113126,BPD
1899275859271336209,BPD
1899275979975000487,BPD
1899276349514101129,BPD
1899295953875587541,BPD
1899438431702274427,BPD
1899474048544874602,BPD
1899485922984386998,BPD
1899511288562078045,BPD
1899511745661501866,BPD
1899512179667399124,BPD
1899517175540408702,BPD
1899521061085192626,BPD
1899526280833323390,BPD
1899537239165616248,BPD
1899537455599989217,BPD
1899537516631404815,BPD
1899537590656594236,BPD
1899547981612810340,BPD
1899550527672787226,BPD
1899560793542172776,BPD
1901845083449704480,BPD
1901853011808293195,BPD
1901853192192692418,BPD
1901853205643903096,BPD
1901932585254846781,BPD
1901962675350806918,BPD
1902005075842937051,BPD
1902045808247087489,BPD
1902082420024672549,BPD
1902082577877372944,BPD
1902083012570866022,BPD
1902097871748702514,BPD
1902098158035009823,BPD
1902103034550698154,BPD
1902110448776040579,BPD
1902129301681533305,BPD
1904333000336368022,BPD
1904334630406238650,BPD
1904352138697884084,BPD
1904379636026400784,BPD
1904379939572293929,BPD
1904400918734324045,BPD
1904465053597720900,BPD
1904508392451821577,BPD
1904546383748538670,BPD
1904546584500506909,BPD
1904547504550543730,BPD
1904556852790038647,BPD
1904570128835969061,BPD
1904616468337353065,BPD
1904617919763349650,BPD
1904619063642292672,BPD
1904626216319279230,BPD
1904630130758344801,BPD
1904631866725892283,BPD
1904632497763233820,BPD
1904633233213366711,BPD
1904672363209535660,BPD
1919546940380844176,BPD
1919548047786184950,BPD
1919548905588490269,BPD
1919550367429255251,BPD
1919569208813207800,BPD
1919593896226525326,BPD
1919600935686307949,BPD
1919602660472246575,BPD
1919607128194458100,BPD
1919608194587845104,BPD
1919610427215929820,BPD
1919653775825916196,BPD
1919653827638161844,BPD
1919655414875980129,BPD
1919659864516628654,BPD
1919695711311995234,BPD
1919695715485282536,BPD
1919695720010911870,BPD
1919695724754727268,BPD
1919695729439699253,BPD
1919695733453734212,BPD
1919695737501233452,BPD
1919695742538580265,BPD
1919707476015956315,BPD
1919708043236770271,BPD
1919708736458805756,BPD
1919712399596437770,BPD
1919712892288696435,BPD
1919713622055403600,BPD
1919717696863707511,BPD
1919748466483294460,BPD
1919749380971675823,BPD
1919759713064878531,BPD
1919760311906631910,BPD
1919760370220061038,BPD
1919764830128357642,BPD
1919764938689479158,BPD
1919767759132438562,BPD
1919768023847616845,BPD
1919769162043236781,BPD
1919770081849921994,BPD
1919784070323519537,BPD
1919788424602550762,BPD
1919835612472897818,BPD
1919864836340535757,BPD
1919884271935734057,BPD
1919899973681914043,BPD
1919902670720020751,BPD
1922119856867910105,BPD
1922159801473048586,BPD
1922160630351417423,BPD
1922160782353076528,BPD
1922161210167861443,BPD
1922193147200696385,BPD
1922196405315080638,BPD
1922198066439860399,BPD
1922200160559411387,BPD
1922201136162918409,BPD
1922202469666279668,BPD
1922202745836069053,BPD
1922203613570515251,BPD
1922204127506894946,BPD
1922205208060325956,BPD
1922205692099719455,BPD
1922207004438716621,BPD
1922208194949968029,BPD
1922209007332213247,BPD
1922230217675887038,BPD
1922237838718075212,BPD
1922247082754064869,BPD
1922247702902895085,BPD
1922247822583140489,BPD
1922247948202565724,BPD
1922252468727033877,BPD
1922284989305197051,BPD
1922286427552796902,BPD
1922294845197979651,BPD
1922297469569761690,BPD
1922297858050408882,BPD
1922299014835310838,BPD
1922304266120647121,BPD
1922307215567770007,BPD
1922347862089740591,BPD
1922380375566737696,BPD
1922424763227516986,BPD
1922427648816386517,BPD
1924667171453509818,BPD
1924672175295869422,BPD
1924717703274594374,BPD
1924726538945126479,BPD
1924738381612798029,BPD
1924753339993993247,BPD
1924757722764820806,BPD
1924786570432819632,BPD
1924787031084830786,BPD
